(('Bubulcus', 'US-TX'), (207878, 0.026065943003382126))
(('Xenotriccus', 'MX-OAX'), (1090, 0.026013789472495906))
(('Aechmophorus', 'US-CO'), (98566, 0.02589707160733204))
(('Salpinctes', 'US-AZ'), (67839, 0.025884190259843662))
(('Campylorhynchus', 'MX-VER'), (19524, 0.02580752965323245))
(('Amazilia', 'US-TX'), (73779, 0.025803043749701316))
(('Myiozetetes', 'MX-OAX'), (8385, 0.02580046964146945))
(('Myiozetetes', 'MX-JAL'), (8232, 0.025696635345714515))
(('Cochlearius', 'MX-NAY'), (2000, 0.025687534093816553))
(('Basileuterus', 'MX-NLE'), (3648, 0.025666404657698965))
(('Pitangus', 'MX-OAX'), (13943, 0.025623719577553508))
(('Egretta', 'US-LA'), (171846, 0.02552045762482558))
(('Pipilo', 'US-WA'), (470466, 0.025504377268094805))
(('Columbina', 'MX-YUC'), (24156, 0.02547319912304879))
(('Amazilia', 'MX-ROO'), (9474, 0.02546240295843921))
(('Dendrocincla', 'MX-ROO'), (1665, 0.02544221112700252))
(('Amazilia', 'MX-VER'), (12416, 0.025429432696807096))
(('Ramphastos', 'MX-ROO'), (2920, 0.025394408863255242))
(('Tolmomyias', 'MX-ROO'), (2659, 0.025385983677287713))
(('Hylomanes', 'MX-CHP'), (837, 0.025380430662595512))
(('Attila', 'MX-NAY'), (2922, 0.02535939012363148))
(('Rostrhamus', 'US-FL'), (32354, 0.025338309588587116))
(('Pinicola', 'CA-QC'), (75093, 0.025322179992711063))
(('Egretta', 'US-SC'), (195795, 0.025291506683139942))
(('Pheugopedius', 'MX-ROO'), (5477, 0.02529065107948682))
(('Melozone', 'US-NM'), (66915, 0.025284485739975906))
(('Psilorhinus', 'MX-TAB'), (2052, 0.025277312839348344))
(('Calocitta', 'MX-CHP'), (4111, 0.025277055369066718))
(('Taraba', 'MX-CHP'), (664, 0.025272072517122667))
(('Trochilidae', 'US-AZ'), (59673, 0.02505773836936449))
(('Columbina', 'MX-NAY'), (25612, 0.024993288516905993))
(('Leucolia', 'MX-MOR'), (2166, 0.02494341950451498))
(('Piaya', 'MX-ROO'), (4905, 0.024921152604532853))
(('Antigone', 'US-MI'), (176499, 0.02487714865724512))
(('Lampornis', 'US-AZ'), (24588, 0.024850082378762007))
(('Pampa', 'MX-ROO'), (2844, 0.024826969513712962))
(('Euphagus', 'US-OR'), (157791, 0.024820838234349846))
(('Pipilo', 'CA-BC'), (402842, 0.02480031754221292))
(('Rhodinocichla', 'MX-NAY'), (1118, 0.024789013301717018))
(('Melanitta', 'US-MA'), (196874, 0.02477578553421287))
(('Calocitta', 'MX-GRO'), (1393, 0.02475321277702202))
(('Cepphus', 'US-AK'), (34573, 0.024741366894124168))
(('Oreothlypis', 'MX-CHP'), (3024, 0.024724425261985365))
(('Gavia', 'US-AK'), (96618, 0.024691127470464688))
(('Rhytipterna', 'MX-CHP'), (604, 0.02468377269260185))
(('Corvus', 'CA-QC'), (1498238, 0.024655477211545235))
(('Pachysylvia', 'MX-ROO'), (2058, 0.024642034631480264))
(('Sporophila', 'MX-COL'), (2771, 0.02461544465045385))
(('Buteogallus', 'MX-NAY'), (5837, 0.024610478277862308))
(('Pteroglossus', 'MX-ROO'), (2101, 0.024590077238095007))
(('Momotus', 'MX-VER'), (5770, 0.024587739382371018))
(('Sturnella', 'US-CO'), (242270, 0.024512630284657798))
(('Peucedramus', 'MX-DIF'), (3349, 0.024505976498802772))
(('Megarynchus', 'MX-YUC'), (4409, 0.024473671101947952))
(('Pitangus', 'MX-YUC'), (13860, 0.02444098848573541))
(('Zenaida', 'US-TX'), (1669430, 0.024354220179525144))
(('Larus', 'CA-NS'), (277187, 0.024316951576866905))
