Bird,State,Count,Score
Scolopacidae,CA-QC,1083,0.240471
Plegadis,US-FL,233374,0.239713
Phaethornis,MX-VER,2110,0.239669
Dendrocincla,MX-CHP,1153,0.239474
Salpinctes,US-AZ,67839,0.239301
Micrastur,MX-NAY,3191,0.239281
Momotidae,MX-VER,28,0.239267
Busarellus,MX-CHP,315,0.238439
Chrysolophus,US-WA,32,0.238323
Attila,MX-NAY,2922,0.237524
Nyctiphrynus,MX-YUC,262,0.237321
Pterodroma,US-HI,4509,0.235942
Oriturus,MX-MEX,1344,0.234515
Arremon,MX-VER,2738,0.233987
Poecilotriccus,MX-ROO,176,0.233740
Chlorestes,MX-CHP,2593,0.233717
Eumomota,MX-ROO,3802,0.233645
Ptychoramphus,US-OR,6098,0.232788
Calypte,US-AZ,393373,0.232774
Legatus,MX-ROO,522,0.232526
Onychoprion,US-AK,7066,0.231810
Charadriidae,US-TX,412,0.231404
Geotrygon,MX-CHP,453,0.231379
Gallus,US-FL,9635,0.230860
Legatus,MX-CHP,517,0.230240
Cassiculus,MX-JAL,7581,0.229967
Vireolanius,MX-OAX,1109,0.229269
Legatus,MX-VER,516,0.228968
Ixoreus,US-WA,98229,0.228822
Vanellus,US-NJ,552,0.228677
Alle,US-MA,4466,0.228391
Sittasomus,MX-VER,2481,0.226956
Coccothraustes,CA-QC,137735,0.226576
Ridgwayia,US-AZ,250,0.226274
Rhodostethia,US-AK,605,0.226099
Vanellus,US-MA,553,0.225283
Chlorestes,MX-VER,2498,0.224282
Urile,CA-BC,103788,0.224154
Podicipedidae,US-WA,1692,0.224047
Todirostrum,MX-CHP,1469,0.224021
Uria,US-AK,45365,0.223753
Lophornis,MX-GRO,117,0.223554
Parabuteo,US-AZ,30784,0.223538
Perdix,CA-AB,12219,0.223534
Sittasomus,MX-CHP,2429,0.222980
Momotidae,MX-YUC,26,0.222843
Cepphus,US-WA,92260,0.222822
Jacana,MX-VER,7696,0.222763
